timestamp,instance_type,availability_zone,spot_price,product_desc
2026-02-12 10:46:24+00:00,c5.xlarge,eu-north-1b,0.0546,Linux/UNIX
2026-02-12 11:31:48+00:00,g4dn.xlarge,eu-north-1c,0.2012,Linux/UNIX
2026-02-12 11:31:51+00:00,c5.xlarge,eu-north-1c,0.055,Linux/UNIX
2026-02-12 13:31:21+00:00,m5.xlarge,eu-north-1a,0.0583,Linux/UNIX
2026-02-12 14:01:05+00:00,g4dn.xlarge,eu-north-1b,0.1927,Linux/UNIX
2026-02-12 14:16:03+00:00,m5.xlarge,eu-north-1c,0.0662,Linux/UNIX
2026-02-12 14:31:42+00:00,c5.2xlarge,eu-north-1b,0.1049,Linux/UNIX
2026-02-12 14:31:42+00:00,c5.2xlarge,eu-north-1c,0.1039,Linux/UNIX
2026-02-12 14:32:14+00:00,m5.2xlarge,eu-north-1c,0.1517,Linux/UNIX
2026-02-12 14:46:16+00:00,c5.xlarge,eu-north-1a,0.0651,Linux/UNIX
2026-02-12 15:16:32+00:00,m5.xlarge,eu-north-1b,0.0589,Linux/UNIX
2026-02-12 15:31:29+00:00,c5.xlarge,eu-north-1b,0.0552,Linux/UNIX
2026-02-12 16:32:17+00:00,g4dn.xlarge,eu-north-1c,0.2013,Linux/UNIX
2026-02-12 16:46:16+00:00,g4dn.xlarge,eu-north-1a,0.1911,Linux/UNIX
2026-02-12 17:31:07+00:00,c5.xlarge,eu-north-1c,0.0549,Linux/UNIX
2026-02-12 17:32:09+00:00,m5.2xlarge,eu-north-1b,0.1538,Linux/UNIX
2026-02-12 17:47:07+00:00,m5.2xlarge,eu-north-1a,0.1825,Linux/UNIX
2026-02-12 19:31:25+00:00,m5.xlarge,eu-north-1c,0.0661,Linux/UNIX
2026-02-12 20:16:44+00:00,g4dn.xlarge,eu-north-1a,0.1917,Linux/UNIX
2026-02-12 21:31:11+00:00,c5.xlarge,eu-north-1a,0.0652,Linux/UNIX
2026-02-12 22:16:13+00:00,g4dn.xlarge,eu-north-1b,0.1919,Linux/UNIX
2026-02-12 22:16:13+00:00,g4dn.xlarge,eu-north-1c,0.2029,Linux/UNIX
2026-02-12 22:31:19+00:00,m5.xlarge,eu-north-1a,0.0586,Linux/UNIX
2026-02-12 23:16:29+00:00,m5.2xlarge,eu-north-1b,0.1547,Linux/UNIX
2026-02-12 23:16:30+00:00,c5.2xlarge,eu-north-1b,0.1055,Linux/UNIX
2026-02-12 23:31:29+00:00,m5.xlarge,eu-north-1b,0.0588,Linux/UNIX
2026-02-13 00:16:23+00:00,g4dn.xlarge,eu-north-1a,0.1925,Linux/UNIX
2026-02-13 00:16:29+00:00,m5.2xlarge,eu-north-1c,0.1519,Linux/UNIX
2026-02-13 01:46:30+00:00,m5.2xlarge,eu-north-1a,0.1827,Linux/UNIX
2026-02-13 02:01:03+00:00,c5.xlarge,eu-north-1c,0.0547,Linux/UNIX
2026-02-13 02:16:22+00:00,m5.xlarge,eu-north-1a,0.0584,Linux/UNIX
2026-02-13 02:31:04+00:00,m5.xlarge,eu-north-1c,0.0662,Linux/UNIX
2026-02-13 03:46:22+00:00,m5.xlarge,eu-north-1b,0.0587,Linux/UNIX
2026-02-13 04:01:16+00:00,g4dn.xlarge,eu-north-1c,0.2025,Linux/UNIX
2026-02-13 04:31:23+00:00,g4dn.xlarge,eu-north-1b,0.1925,Linux/UNIX
2026-02-13 05:01:21+00:00,c5.2xlarge,eu-north-1a,0.1283,Linux/UNIX
2026-02-13 05:42:45+00:00,m5.2xlarge,eu-north-1a,0.1827,Linux/UNIX
2026-02-13 05:42:45+00:00,m5.2xlarge,eu-north-1b,0.1547,Linux/UNIX
2026-02-13 05:42:45+00:00,m5.2xlarge,eu-north-1c,0.1519,Linux/UNIX
2026-02-13 06:01:23+00:00,c5.xlarge,eu-north-1a,0.0649,Linux/UNIX
2026-02-13 06:31:15+00:00,c5.2xlarge,eu-north-1b,0.106,Linux/UNIX
2026-02-13 06:31:17+00:00,m5.xlarge,eu-north-1c,0.0663,Linux/UNIX
2026-02-13 07:01:02+00:00,m5.2xlarge,eu-north-1b,0.1549,Linux/UNIX
2026-02-13 07:01:03+00:00,m5.xlarge,eu-north-1b,0.0586,Linux/UNIX
2026-02-13 07:01:14+00:00,c5.2xlarge,eu-north-1c,0.1051,Linux/UNIX
2026-02-13 07:32:19+00:00,g4dn.xlarge,eu-north-1a,0.193,Linux/UNIX
2026-02-13 09:16:14+00:00,c5.xlarge,eu-north-1b,0.0553,Linux/UNIX
2026-02-13 10:01:41+00:00,g4dn.xlarge,eu-north-1c,0.2034,Linux/UNIX
2026-02-13 10:31:04+00:00,m5.xlarge,eu-north-1a,0.0583,Linux/UNIX
2026-02-13 10:31:39+00:00,m5.2xlarge,eu-north-1c,0.1521,Linux/UNIX
2026-02-13 12:46:30+00:00,g4dn.xlarge,eu-north-1b,0.1929,Linux/UNIX
2026-02-13 13:31:27+00:00,c5.2xlarge,eu-north-1a,0.1275,Linux/UNIX
2026-02-13 14:01:09+00:00,m5.xlarge,eu-north-1c,0.0664,Linux/UNIX
2026-02-13 14:01:32+00:00,c5.2xlarge,eu-north-1b,0.1073,Linux/UNIX
2026-02-13 14:16:23+00:00,c5.2xlarge,eu-north-1c,0.1056,Linux/UNIX
2026-02-13 14:16:39+00:00,c5.xlarge,eu-north-1a,0.0648,Linux/UNIX
2026-02-13 14:31:21+00:00,c5.xlarge,eu-north-1b,0.0554,Linux/UNIX
2026-02-13 15:31:05+00:00,g4dn.xlarge,eu-north-1a,0.1938,Linux/UNIX
2026-02-13 16:16:04+00:00,m5.2xlarge,eu-north-1c,0.1522,Linux/UNIX
2026-02-13 16:16:15+00:00,m5.xlarge,eu-north-1b,0.0587,Linux/UNIX
2026-02-13 16:31:22+00:00,m5.2xlarge,eu-north-1a,0.1825,Linux/UNIX
2026-02-13 17:16:05+00:00,g4dn.xlarge,eu-north-1c,0.2027,Linux/UNIX
2026-02-13 19:16:13+00:00,c5.2xlarge,eu-north-1b,0.1076,Linux/UNIX
2026-02-13 19:46:25+00:00,c5.xlarge,eu-north-1c,0.0546,Linux/UNIX
2026-02-13 20:01:30+00:00,c5.2xlarge,eu-north-1a,0.1268,Linux/UNIX
2026-02-13 20:02:24+00:00,g4dn.xlarge,eu-north-1b,0.1926,Linux/UNIX
2026-02-13 20:46:36+00:00,c5.xlarge,eu-north-1b,0.0556,Linux/UNIX
2026-02-13 22:01:21+00:00,m5.xlarge,eu-north-1b,0.0593,Linux/UNIX
2026-02-13 22:31:10+00:00,m5.xlarge,eu-north-1c,0.0665,Linux/UNIX
2026-02-13 22:31:38+00:00,m5.2xlarge,eu-north-1c,0.1523,Linux/UNIX
2026-02-13 22:32:20+00:00,g4dn.xlarge,eu-north-1a,0.1945,Linux/UNIX
2026-02-13 23:01:26+00:00,m5.2xlarge,eu-north-1b,0.155,Linux/UNIX
2026-02-14 00:02:24+00:00,g4dn.xlarge,eu-north-1c,0.2015,Linux/UNIX
2026-02-14 00:31:29+00:00,c5.2xlarge,eu-north-1c,0.1059,Linux/UNIX
2026-02-14 00:31:33+00:00,c5.xlarge,eu-north-1c,0.0548,Linux/UNIX
2026-02-14 01:46:53+00:00,c5.2xlarge,eu-north-1a,0.1275,Linux/UNIX
2026-02-14 02:31:20+00:00,g4dn.xlarge,eu-north-1b,0.1927,Linux/UNIX
2026-02-14 03:01:28+00:00,c5.xlarge,eu-north-1a,0.065,Linux/UNIX
2026-02-14 03:31:21+00:00,g4dn.xlarge,eu-north-1a,0.195,Linux/UNIX
2026-02-14 04:01:16+00:00,m5.xlarge,eu-north-1a,0.0584,Linux/UNIX
2026-02-14 04:01:37+00:00,c5.2xlarge,eu-north-1b,0.1082,Linux/UNIX
2026-02-14 05:16:15+00:00,g4dn.xlarge,eu-north-1c,0.2018,Linux/UNIX
2026-02-14 05:16:33+00:00,m5.2xlarge,eu-north-1b,0.1552,Linux/UNIX
2026-02-14 06:16:19+00:00,c5.xlarge,eu-north-1c,0.0549,Linux/UNIX
2026-02-14 06:46:17+00:00,m5.2xlarge,eu-north-1a,0.1832,Linux/UNIX
2026-02-14 06:46:48+00:00,m5.xlarge,eu-north-1b,0.0595,Linux/UNIX
2026-02-14 07:16:24+00:00,c5.2xlarge,eu-north-1b,0.1087,Linux/UNIX
2026-02-14 07:31:23+00:00,m5.2xlarge,eu-north-1c,0.1525,Linux/UNIX
2026-02-14 07:31:27+00:00,c5.2xlarge,eu-north-1c,0.106,Linux/UNIX
2026-02-14 08:16:17+00:00,g4dn.xlarge,eu-north-1b,0.1926,Linux/UNIX
2026-02-14 08:31:21+00:00,c5.2xlarge,eu-north-1a,0.1277,Linux/UNIX
2026-02-14 11:16:56+00:00,c5.xlarge,eu-north-1b,0.0558,Linux/UNIX
2026-02-14 11:17:28+00:00,g4dn.xlarge,eu-north-1c,0.2023,Linux/UNIX
2026-02-14 11:46:14+00:00,g4dn.xlarge,eu-north-1a,0.1948,Linux/UNIX
2026-02-14 12:16:28+00:00,m5.xlarge,eu-north-1c,0.0661,Linux/UNIX
2026-02-14 13:17:09+00:00,c5.2xlarge,eu-north-1c,0.1061,Linux/UNIX
2026-02-14 13:31:24+00:00,m5.xlarge,eu-north-1b,0.0604,Linux/UNIX
2026-02-14 14:01:16+00:00,c5.2xlarge,eu-north-1a,0.1278,Linux/UNIX
2026-02-14 14:16:10+00:00,g4dn.xlarge,eu-north-1b,0.1927,Linux/UNIX
2026-02-14 15:01:21+00:00,c5.xlarge,eu-north-1b,0.0557,Linux/UNIX
2026-02-14 15:21:31+00:00,m5.xlarge,eu-north-1a,0.0584,Linux/UNIX
2026-02-14 15:21:31+00:00,m5.xlarge,eu-north-1b,0.0604,Linux/UNIX
2026-02-14 15:21:31+00:00,m5.xlarge,eu-north-1c,0.0661,Linux/UNIX
2026-02-14 15:21:32+00:00,m5.2xlarge,eu-north-1a,0.1832,Linux/UNIX
2026-02-14 15:21:32+00:00,m5.2xlarge,eu-north-1b,0.1552,Linux/UNIX
2026-02-14 15:21:32+00:00,m5.2xlarge,eu-north-1c,0.1525,Linux/UNIX
2026-02-14 16:01:20+00:00,g4dn.xlarge,eu-north-1a,0.1945,Linux/UNIX
2026-02-14 17:47:06+00:00,m5.2xlarge,eu-north-1a,0.1836,Linux/UNIX
2026-02-14 18:16:19+00:00,m5.2xlarge,eu-north-1c,0.1527,Linux/UNIX
2026-02-14 18:46:36+00:00,c5.2xlarge,eu-north-1b,0.1092,Linux/UNIX
2026-02-14 19:01:30+00:00,c5.2xlarge,eu-north-1c,0.1062,Linux/UNIX
2026-02-14 20:16:09+00:00,g4dn.xlarge,eu-north-1c,0.2029,Linux/UNIX
2026-02-14 20:31:25+00:00,m5.xlarge,eu-north-1c,0.066,Linux/UNIX
2026-02-14 20:31:25+00:00,c5.xlarge,eu-north-1c,0.0548,Linux/UNIX
2026-02-14 20:46:17+00:00,m5.2xlarge,eu-north-1b,0.1551,Linux/UNIX
2026-02-14 21:46:18+00:00,m5.xlarge,eu-north-1a,0.0585,Linux/UNIX
2026-02-14 21:46:30+00:00,c5.xlarge,eu-north-1a,0.0649,Linux/UNIX
2026-02-14 23:16:31+00:00,m5.xlarge,eu-north-1b,0.0606,Linux/UNIX
2026-02-14 23:16:39+00:00,c5.2xlarge,eu-north-1a,0.1277,Linux/UNIX
2026-02-15 00:16:27+00:00,c5.xlarge,eu-north-1b,0.0558,Linux/UNIX
2026-02-15 01:02:02+00:00,c5.xlarge,eu-north-1a,0.0647,Linux/UNIX
2026-02-15 01:02:02+00:00,c5.xlarge,eu-north-1c,0.0547,Linux/UNIX
2026-02-15 01:46:23+00:00,m5.2xlarge,eu-north-1c,0.1531,Linux/UNIX
2026-02-15 02:01:26+00:00,c5.2xlarge,eu-north-1b,0.1094,Linux/UNIX
2026-02-15 02:01:39+00:00,m5.2xlarge,eu-north-1a,0.1842,Linux/UNIX
2026-02-15 04:02:01+00:00,c5.2xlarge,eu-north-1c,0.1063,Linux/UNIX
2026-02-15 04:16:28+00:00,g4dn.xlarge,eu-north-1c,0.203,Linux/UNIX
2026-02-15 04:46:58+00:00,g4dn.xlarge,eu-north-1b,0.193,Linux/UNIX
2026-02-15 05:01:02+00:00,m5.xlarge,eu-north-1c,0.0659,Linux/UNIX
2026-02-15 05:01:58+00:00,g4dn.xlarge,eu-north-1a,0.1946,Linux/UNIX
2026-02-15 06:46:26+00:00,c5.2xlarge,eu-north-1a,0.1275,Linux/UNIX
2026-02-15 07:46:14+00:00,c5.xlarge,eu-north-1c,0.0546,Linux/UNIX
2026-02-15 08:01:18+00:00,m5.xlarge,eu-north-1a,0.0584,Linux/UNIX
2026-02-15 08:16:19+00:00,m5.xlarge,eu-north-1b,0.061,Linux/UNIX
2026-02-15 09:31:57+00:00,m5.2xlarge,eu-north-1a,0.1844,Linux/UNIX
2026-02-15 11:01:27+00:00,c5.2xlarge,eu-north-1b,0.1095,Linux/UNIX
2026-02-15 11:01:56+00:00,g4dn.xlarge,eu-north-1c,0.2028,Linux/UNIX
2026-02-15 12:16:19+00:00,c5.xlarge,eu-north-1a,0.0642,Linux/UNIX
2026-02-15 12:16:21+00:00,g4dn.xlarge,eu-north-1b,0.1933,Linux/UNIX
2026-02-15 13:00:59+00:00,m5.xlarge,eu-north-1c,0.0656,Linux/UNIX
2026-02-15 13:01:23+00:00,m5.2xlarge,eu-north-1a,0.1849,Linux/UNIX
2026-02-15 13:16:31+00:00,g4dn.xlarge,eu-north-1a,0.1945,Linux/UNIX
2026-02-15 13:31:02+00:00,m5.xlarge,eu-north-1b,0.0611,Linux/UNIX
2026-02-15 13:46:19+00:00,m5.xlarge,eu-north-1a,0.0586,Linux/UNIX
2026-02-15 15:01:57+00:00,c5.2xlarge,eu-north-1b,0.1098,Linux/UNIX
2026-02-15 15:31:57+00:00,m5.2xlarge,eu-north-1b,0.1552,Linux/UNIX
2026-02-15 16:01:31+00:00,c5.2xlarge,eu-north-1c,0.1066,Linux/UNIX
2026-02-15 16:46:24+00:00,c5.xlarge,eu-north-1c,0.0547,Linux/UNIX
2026-02-15 18:16:27+00:00,m5.2xlarge,eu-north-1c,0.1532,Linux/UNIX
2026-02-15 18:16:58+00:00,c5.2xlarge,eu-north-1a,0.1273,Linux/UNIX
2026-02-15 18:31:21+00:00,m5.xlarge,eu-north-1c,0.0655,Linux/UNIX
2026-02-15 18:32:00+00:00,c5.xlarge,eu-north-1b,0.0557,Linux/UNIX
2026-02-15 19:31:33+00:00,g4dn.xlarge,eu-north-1a,0.1944,Linux/UNIX
2026-02-15 19:31:33+00:00,g4dn.xlarge,eu-north-1c,0.2029,Linux/UNIX
2026-02-15 21:01:46+00:00,c5.xlarge,eu-north-1c,0.0548,Linux/UNIX
2026-02-15 22:01:38+00:00,g4dn.xlarge,eu-north-1b,0.1935,Linux/UNIX
2026-02-15 22:16:21+00:00,c5.2xlarge,eu-north-1b,0.1099,Linux/UNIX
2026-02-15 22:46:24+00:00,c5.xlarge,eu-north-1a,0.0639,Linux/UNIX
2026-02-15 23:16:26+00:00,c5.2xlarge,eu-north-1c,0.1068,Linux/UNIX
2026-02-16 00:16:34+00:00,g4dn.xlarge,eu-north-1c,0.2033,Linux/UNIX
2026-02-16 00:31:01+00:00,m5.xlarge,eu-north-1a,0.059,Linux/UNIX
2026-02-16 00:31:01+00:00,m5.xlarge,eu-north-1b,0.061,Linux/UNIX
2026-02-16 00:46:15+00:00,m5.xlarge,eu-north-1c,0.0654,Linux/UNIX
2026-02-16 02:01:28+00:00,m5.2xlarge,eu-north-1a,0.1855,Linux/UNIX
2026-02-16 02:16:16+00:00,c5.2xlarge,eu-north-1a,0.1272,Linux/UNIX
2026-02-16 02:32:11+00:00,c5.xlarge,eu-north-1c,0.055,Linux/UNIX
2026-02-16 03:46:31+00:00,c5.xlarge,eu-north-1a,0.0637,Linux/UNIX
2026-02-16 04:46:18+00:00,g4dn.xlarge,eu-north-1a,0.1941,Linux/UNIX
2026-02-16 04:46:18+00:00,g4dn.xlarge,eu-north-1b,0.1934,Linux/UNIX
2026-02-16 06:16:18+00:00,c5.2xlarge,eu-north-1b,0.11,Linux/UNIX
2026-02-16 07:01:21+00:00,c5.xlarge,eu-north-1b,0.0556,Linux/UNIX
2026-02-16 07:01:32+00:00,m5.2xlarge,eu-north-1b,0.1555,Linux/UNIX
2026-02-16 07:31:16+00:00,g4dn.xlarge,eu-north-1c,0.2039,Linux/UNIX
2026-02-16 08:01:22+00:00,m5.xlarge,eu-north-1a,0.0591,Linux/UNIX
2026-02-16 08:01:28+00:00,g4dn.xlarge,eu-north-1b,0.1931,Linux/UNIX
2026-02-16 08:16:00+00:00,m5.xlarge,eu-north-1b,0.0609,Linux/UNIX
2026-02-16 08:16:00+00:00,m5.xlarge,eu-north-1c,0.0653,Linux/UNIX
2026-02-16 08:46:16+00:00,c5.xlarge,eu-north-1a,0.0635,Linux/UNIX
2026-02-16 11:16:24+00:00,c5.xlarge,eu-north-1c,0.0548,Linux/UNIX
2026-02-16 11:16:25+00:00,c5.2xlarge,eu-north-1a,0.1269,Linux/UNIX
2026-02-16 12:01:25+00:00,m5.2xlarge,eu-north-1a,0.1854,Linux/UNIX
2026-02-16 13:16:22+00:00,c5.2xlarge,eu-north-1c,0.107,Linux/UNIX
2026-02-16 13:31:19+00:00,g4dn.xlarge,eu-north-1a,0.1935,Linux/UNIX
2026-02-16 13:31:29+00:00,m5.xlarge,eu-north-1a,0.0593,Linux/UNIX
2026-02-16 14:16:05+00:00,m5.xlarge,eu-north-1b,0.0606,Linux/UNIX
2026-02-16 14:16:16+00:00,c5.xlarge,eu-north-1a,0.0632,Linux/UNIX
2026-02-16 14:31:29+00:00,c5.xlarge,eu-north-1b,0.0554,Linux/UNIX
2026-02-16 15:16:19+00:00,g4dn.xlarge,eu-north-1b,0.1939,Linux/UNIX
2026-02-16 15:16:35+00:00,m5.2xlarge,eu-north-1c,0.1536,Linux/UNIX
2026-02-16 15:31:25+00:00,m5.2xlarge,eu-north-1a,0.1856,Linux/UNIX
2026-02-16 16:16:29+00:00,c5.2xlarge,eu-north-1a,0.1266,Linux/UNIX
2026-02-16 19:31:20+00:00,c5.xlarge,eu-north-1a,0.0634,Linux/UNIX
2026-02-16 19:46:28+00:00,g4dn.xlarge,eu-north-1c,0.2041,Linux/UNIX
2026-02-16 19:46:28+00:00,g4dn.xlarge,eu-north-1a,0.1933,Linux/UNIX
2026-02-16 19:46:48+00:00,m5.2xlarge,eu-north-1b,0.1559,Linux/UNIX
2026-02-16 20:01:18+00:00,m5.2xlarge,eu-north-1c,0.154,Linux/UNIX
2026-02-16 20:01:18+00:00,c5.xlarge,eu-north-1c,0.0549,Linux/UNIX
2026-02-16 20:16:30+00:00,c5.2xlarge,eu-north-1a,0.1261,Linux/UNIX
2026-02-16 21:01:23+00:00,m5.xlarge,eu-north-1c,0.0654,Linux/UNIX
2026-02-16 21:46:31+00:00,c5.2xlarge,eu-north-1c,0.1076,Linux/UNIX
2026-02-16 22:01:25+00:00,g4dn.xlarge,eu-north-1b,0.194,Linux/UNIX
2026-02-16 22:16:28+00:00,m5.xlarge,eu-north-1b,0.0604,Linux/UNIX
2026-02-16 23:31:14+00:00,m5.2xlarge,eu-north-1a,0.1858,Linux/UNIX
2026-02-17 00:31:19+00:00,m5.xlarge,eu-north-1c,0.0653,Linux/UNIX
2026-02-17 00:31:26+00:00,c5.2xlarge,eu-north-1b,0.1094,Linux/UNIX
2026-02-17 01:01:17+00:00,c5.xlarge,eu-north-1b,0.0555,Linux/UNIX
2026-02-17 01:02:24+00:00,g4dn.xlarge,eu-north-1c,0.2045,Linux/UNIX
2026-02-17 02:01:03+00:00,c5.xlarge,eu-north-1c,0.0548,Linux/UNIX
2026-02-17 02:01:32+00:00,c5.2xlarge,eu-north-1a,0.1257,Linux/UNIX
2026-02-17 02:31:24+00:00,m5.xlarge,eu-north-1b,0.0603,Linux/UNIX
2026-02-17 02:46:38+00:00,c5.2xlarge,eu-north-1c,0.1078,Linux/UNIX
2026-02-17 04:01:06+00:00,m5.2xlarge,eu-north-1b,0.1558,Linux/UNIX
2026-02-17 04:16:47+00:00,g4dn.xlarge,eu-north-1b,0.1939,Linux/UNIX
2026-02-17 04:16:47+00:00,g4dn.xlarge,eu-north-1a,0.1932,Linux/UNIX
2026-02-17 04:31:24+00:00,m5.2xlarge,eu-north-1a,0.186,Linux/UNIX
2026-02-17 07:31:41+00:00,g4dn.xlarge,eu-north-1a,0.1931,Linux/UNIX
2026-02-17 07:46:18+00:00,c5.xlarge,eu-north-1c,0.0549,Linux/UNIX
2026-02-17 07:46:27+00:00,c5.2xlarge,eu-north-1b,0.1089,Linux/UNIX
2026-02-17 08:01:12+00:00,m5.xlarge,eu-north-1a,0.0592,Linux/UNIX
2026-02-17 09:16:32+00:00,c5.xlarge,eu-north-1a,0.0635,Linux/UNIX
2026-02-17 09:31:22+00:00,m5.2xlarge,eu-north-1a,0.1858,Linux/UNIX
2026-02-17 09:46:26+00:00,c5.2xlarge,eu-north-1a,0.1259,Linux/UNIX
2026-02-17 11:46:06+00:00,m5.2xlarge,eu-north-1b,0.1561,Linux/UNIX
2026-02-17 11:46:35+00:00,c5.2xlarge,eu-north-1c,0.1081,Linux/UNIX
2026-02-17 11:47:23+00:00,g4dn.xlarge,eu-north-1b,0.1933,Linux/UNIX
2026-02-17 12:16:23+00:00,c5.xlarge,eu-north-1b,0.0558,Linux/UNIX
2026-02-17 13:16:12+00:00,m5.2xlarge,eu-north-1c,0.1543,Linux/UNIX
2026-02-17 13:46:24+00:00,g4dn.xlarge,eu-north-1c,0.2056,Linux/UNIX
2026-02-17 14:32:14+00:00,g4dn.xlarge,eu-north-1a,0.1935,Linux/UNIX
2026-02-17 14:46:16+00:00,m5.xlarge,eu-north-1b,0.0608,Linux/UNIX
2026-02-17 15:16:10+00:00,c5.xlarge,eu-north-1c,0.055,Linux/UNIX
2026-02-17 15:31:13+00:00,m5.xlarge,eu-north-1a,0.0591,Linux/UNIX
2026-02-17 15:31:36+00:00,c5.2xlarge,eu-north-1b,0.1084,Linux/UNIX
2026-02-17 16:01:19+00:00,m5.2xlarge,eu-north-1b,0.1565,Linux/UNIX
2026-02-17 16:16:25+00:00,c5.xlarge,eu-north-1a,0.0638,Linux/UNIX
2026-02-17 17:01:28+00:00,m5.xlarge,eu-north-1c,0.0654,Linux/UNIX
2026-02-17 18:02:05+00:00,c5.2xlarge,eu-north-1c,0.1083,Linux/UNIX
2026-02-17 19:16:25+00:00,g4dn.xlarge,eu-north-1b,0.1951,Linux/UNIX
2026-02-17 19:46:26+00:00,m5.2xlarge,eu-north-1b,0.1567,Linux/UNIX
2026-02-17 20:16:03+00:00,g4dn.xlarge,eu-north-1c,0.2052,Linux/UNIX
2026-02-17 20:16:25+00:00,c5.2xlarge,eu-north-1b,0.1085,Linux/UNIX
2026-02-17 20:46:09+00:00,m5.xlarge,eu-north-1a,0.059,Linux/UNIX
2026-02-17 21:01:25+00:00,c5.xlarge,eu-north-1c,0.0551,Linux/UNIX
2026-02-17 21:01:35+00:00,g4dn.xlarge,eu-north-1a,0.1938,Linux/UNIX
2026-02-17 21:31:27+00:00,c5.2xlarge,eu-north-1a,0.1252,Linux/UNIX
2026-02-17 22:01:20+00:00,m5.2xlarge,eu-north-1a,0.1859,Linux/UNIX
2026-02-17 23:01:21+00:00,c5.xlarge,eu-north-1a,0.0644,Linux/UNIX
2026-02-17 23:16:27+00:00,c5.2xlarge,eu-north-1c,0.1085,Linux/UNIX
2026-02-17 23:31:20+00:00,m5.xlarge,eu-north-1b,0.0611,Linux/UNIX
2026-02-17 23:46:34+00:00,m5.xlarge,eu-north-1c,0.0656,Linux/UNIX
2026-02-18 01:01:18+00:00,g4dn.xlarge,eu-north-1a,0.1944,Linux/UNIX
2026-02-18 01:01:37+00:00,m5.2xlarge,eu-north-1c,0.1546,Linux/UNIX
2026-02-18 01:31:24+00:00,c5.2xlarge,eu-north-1a,0.1247,Linux/UNIX
2026-02-18 01:46:31+00:00,g4dn.xlarge,eu-north-1b,0.1969,Linux/UNIX
2026-02-18 02:31:04+00:00,m5.2xlarge,eu-north-1b,0.1569,Linux/UNIX
2026-02-18 02:31:26+00:00,c5.2xlarge,eu-north-1b,0.1086,Linux/UNIX
2026-02-18 04:01:56+00:00,g4dn.xlarge,eu-north-1c,0.2049,Linux/UNIX
2026-02-18 04:46:29+00:00,c5.2xlarge,eu-north-1c,0.1084,Linux/UNIX
2026-02-18 06:16:12+00:00,m5.2xlarge,eu-north-1a,0.186,Linux/UNIX
2026-02-18 06:16:12+00:00,m5.xlarge,eu-north-1c,0.0659,Linux/UNIX
2026-02-18 06:31:14+00:00,g4dn.xlarge,eu-north-1b,0.1983,Linux/UNIX
2026-02-18 08:01:19+00:00,m5.2xlarge,eu-north-1b,0.1571,Linux/UNIX
2026-02-18 08:16:28+00:00,m5.2xlarge,eu-north-1c,0.1545,Linux/UNIX
2026-02-18 09:01:21+00:00,g4dn.xlarge,eu-north-1a,0.1953,Linux/UNIX
2026-02-18 09:16:09+00:00,c5.xlarge,eu-north-1c,0.055,Linux/UNIX
2026-02-18 09:46:35+00:00,c5.2xlarge,eu-north-1b,0.1087,Linux/UNIX
2026-02-18 10:31:30+00:00,c5.xlarge,eu-north-1a,0.0649,Linux/UNIX
2026-02-18 10:31:36+00:00,c5.2xlarge,eu-north-1a,0.1244,Linux/UNIX
2026-02-18 11:46:00+00:00,m5.xlarge,eu-north-1b,0.0612,Linux/UNIX
2026-02-18 12:16:26+00:00,c5.xlarge,eu-north-1b,0.0558,Linux/UNIX
2026-02-18 12:16:27+00:00,g4dn.xlarge,eu-north-1b,0.2003,Linux/UNIX
2026-02-18 12:31:23+00:00,g4dn.xlarge,eu-north-1c,0.2042,Linux/UNIX
2026-02-18 13:01:09+00:00,m5.2xlarge,eu-north-1b,0.1573,Linux/UNIX
2026-02-18 13:16:42+00:00,m5.2xlarge,eu-north-1a,0.1862,Linux/UNIX
2026-02-18 13:46:25+00:00,c5.2xlarge,eu-north-1c,0.1086,Linux/UNIX
2026-02-18 15:18:38+00:00,m5.2xlarge,eu-north-1b,0.1573,Linux/UNIX
2026-02-18 15:18:38+00:00,m5.2xlarge,eu-north-1a,0.1862,Linux/UNIX
2026-02-18 15:18:38+00:00,m5.2xlarge,eu-north-1c,0.1545,Linux/UNIX
2026-02-18 15:46:17+00:00,c5.xlarge,eu-north-1c,0.0551,Linux/UNIX
2026-02-18 16:01:50+00:00,g4dn.xlarge,eu-north-1a,0.1969,Linux/UNIX
2026-02-18 16:16:15+00:00,m5.2xlarge,eu-north-1c,0.1547,Linux/UNIX
2026-02-18 16:16:33+00:00,c5.2xlarge,eu-north-1a,0.1242,Linux/UNIX
2026-02-18 16:32:10+00:00,c5.2xlarge,eu-north-1a,0.1242,Linux/UNIX
2026-02-18 16:32:10+00:00,c5.2xlarge,eu-north-1b,0.1087,Linux/UNIX
2026-02-18 16:32:10+00:00,c5.2xlarge,eu-north-1c,0.1086,Linux/UNIX
2026-02-18 17:31:17+00:00,c5.xlarge,eu-north-1a,0.0651,Linux/UNIX
2026-02-18 18:46:12+00:00,c5.2xlarge,eu-north-1b,0.1091,Linux/UNIX
2026-02-18 19:01:15+00:00,c5.2xlarge,eu-north-1c,0.1095,Linux/UNIX
2026-02-18 19:16:18+00:00,m5.xlarge,eu-north-1a,0.0591,Linux/UNIX
2026-02-18 19:46:32+00:00,m5.2xlarge,eu-north-1b,0.1575,Linux/UNIX
2026-02-18 19:46:57+00:00,m5.xlarge,eu-north-1c,0.0668,Linux/UNIX
2026-02-18 20:01:28+00:00,g4dn.xlarge,eu-north-1b,0.2005,Linux/UNIX
